1900,332114
1906,233755
1909,238049
1911,189846
1911,208152
1911,2083
1912,2029
1912,2113
1912,435143
1912,448803
1913,1160605
1913,3102
1913,373150
1914,3734
1914,3758
1914,3805
1914,3934
1914,4022
1914,4066
1914,4101
1914,4395
1914,4593
1914,4693
1915,162496
1915,3637
1915,5044
1915,5542
1915,6041
1915,6309
1916,173869
1916,6820
1916,7459
1917,127630
1917,8099
1917,8666
1917,8807
1918,443097
1918,7476
1919,10113
1919,10208
1919,9905
1920,10323
1920,10962
1920,11111
1920,11641
1920,11735
1920,11742
1920,4040524
1921,12304
1921,12334
1921,12365
1921,12484
1921,12650
1921,12752
1921,440877
1922,12920
1922,188497
1922,190560
1922,259602
1922,953464
1923,1320272
1923,14171
1923,953460
1924,1165285
1924,1215873
1924,1452522
1924,14931
1924,15014
1924,15064
1924,15119
1924,15136
1924,15174
1924,15214
1924,153439
1924,953463
1925,14898
1925,15768
1925,15842
1925,15863
1925,16220
1925,16473
1925,16481
1925,16491
1925,16499
1925,193620
1926,16914
1926,17437
1926,279933
1926,929410
1927,17045
1927,17418
1927,18033
1927,18455
1927,18519
1927,18528
1927,260053
1928,163767
1928,18523
1928,18615
1928,18935
1928,19109
1928,200155
1928,20018
1929,133841
1929,19702
1929,20140
1929,20193
1929,20293
1929,20556
1929,20566
1929,20608
1929,295259
1929,419184
1929,794314
1930,129783
1930,136963
1930,20124
1930,20620
1930,20629
1930,20640
1930,20670
1930,20691
1930,21067
1930,21148
1930,21156
1930,21177
1930,21277
1930,21577
1930,225503
1930,241331
1930,418865
1931,165691
1931,20814
1931,21476
1931,21607
1931,21654
1931,22034
1931,22065
1931,22074
1931,22100
1931,22125
1931,22153
1931,22158
1931,22211
1931,22214
1931,22223
1931,22402
1931,22458
1931,22489
1931,261405
1932,21331
1932,22339
1932,22639
1932,22689
1932,22753
1932,22761
1932,22775
1932,22787
1932,22814
1932,22913
1932,22958
1932,22991
1932,23155
1932,23158
1932,23245
1932,23396
1932,23427
1932,23535
1932,23649
1932,404936
1933,23753
1933,23775
1933,24214
1933,24239
1933,24240
1933,24302
1933,24481
1933,24484
1933,24537
1933,24641
1933,24672
1933,24701
1933,24736
1934,164899
1934,24991
1934,25100
1934,25129
1934,25134
1934,25164
1934,25200
1934,25239
1934,25301
1934,25464
1934,25529
1934,25590
1934,25617
1934,25704
1934,25720
1934,25748
1934,25829
1934,26017
1934,26023
1934,438500
1935,205107
1935,25191
1935,25898
1935,26040
1935,26065
1935,26097
1935,26276
1935,26393
1935,26423
1935,26529
1935,26641
1935,26643
1935,26663
1935,26667
1935,26682
1935,26737
1935,26793
1935,26831
1935,26872
1935,26919
1935,27055
1935,27075
1935,27118
1935,27125
1935,27194
1935,27503
1936,127506
1936,1996307792
1936,27387
1936,27442
1936,27532
1936,27538
1936,27834
1936,27844
1936,27962
1936,28010
1936,28015
1936,28021
1936,28069
1936,28108
1936,28203
1936,28217
1936,28275
1936,28347
1936,28365
1936,28508
1937,150430
1937,183828
1937,27509
1937,28632
1937,28691
1937,28773
1937,28944
1937,29036
1937,29118
1937,29162
1937,29190
1937,292457
1937,29260
1937,29283
1937,29291
1937,29309
1937,29326
1937,29453
1937,29511
1937,29609
1937,29675
1937,446116
1938,164315
1938,29844
1938,29895
1938,29929
1938,30055
1938,30062
1938,30127
1938,30185
1938,30226
1938,30252
1938,30341
1938,30412
1938,30447
1938,30522
1938,30643
1938,30696
1938,30871
1938,30899
1938,30947
1939,159502
1939,167242
1939,29562
1939,31022
1939,31066
1939,31222
1939,31381
1939,31387
1939,31397
1939,31481
1939,31678
1939,31750
1939,31907
1939,31945
1939,31971
1939,32086
1939,32138
1939,32156
1939,32158
1939,32229
1940,1426332
1940,29591
1940,32234
1940,32258
1940,32264
1940,32273
1940,32281
1940,32324
1940,32326
1940,32376
1940,32467
1940,32635
1940,32653
1940,32788
1940,32802
1940,32823
1940,32896
1940,32915
1940,32918
1940,32976
1940,33029
1940,33175
1940,33188
1941,142058
1941,33229
1941,33328
1941,33432
1941,33448
1941,33457
1941,33533
1941,33553
1941,33606
1941,33627
1941,33729
1941,33758
1941,33836
1941,33838
1941,33851
1941,33852
1941,33879
1941,33886
1941,33922
1941,33945
1941,34012
1941,34172
1941,34175
1941,34266
1941,34273
1941,34274
1941,34328
1941,34399
1941,471945
1942,168114
1942,262782
1942,33692
1942,34424
1942,34433
1942,34465
1942,34472
1942,34477
1942,34492
1942,34646
1942,34928
1942,35027
1942,35108
1942,35153
1942,35252
1942,35279
1942,35318
1942,35415
1942,35417
1942,35530
1942,35553
1942,36203
1943,122392
1943,162359
1943,173769
1943,182766
1943,184401
1943,319584
1943,34519
1943,34694
1943,34922
1943,35160
1943,35665
1943,35709
1943,35753
1943,35759
1943,35799
1943,35899
1943,35966
1943,35979
1943,36098
1943,36112
1943,36126
1943,36219
1943,36241
1943,36316
1943,36349
1943,36422
1943,36497
1943,36516
1943,36566
1944,145800
1944,35363
1944,36488
1944,36591
1944,36644
1944,36659
1944,36674
1944,36705
1944,36723
1944,36777
1944,36882
1944,37008
1944,37055
1944,37077
1944,37081
1944,37154
1944,37166
1944,37384
1944,37401
1944,37449
1944,37466
1944,37469
1945,36284
1945,37491
1945,37514
1945,37558
1945,37595
1945,37630
1945,37635
1945,37651
1945,37680
1945,37761
1945,37800
1945,37865
1945,37907
1945,38084
1945,38196
1945,38225
1945,38246
1945,38390
1946,38032
1946,38222
1946,38303
1946,38333
1946,38346
1946,38355
1946,38417
1946,38482
1946,38486
1946,38492
1946,38522
1946,38524
1946,38559
1946,38669
1946,38769
1946,38787
1946,38965
1946,38984
1946,39037
1946,39074
1947,260830
1947,39271
1947,39280
1947,39286
1947,39302
1947,39305
1947,39309
1947,39335
1947,39349
1947,39403
1947,39404
1947,39407
1947,39428
1947,39434
1947,39478
1947,39502
1947,39615
1947,39677
1947,39737
1947,39739
1947,39842
1947,39853
1947,39895
1947,39903
1947,39931
1947,39975
1947,40010
1947,40019
1947,40443
1947,40481
1948,3097918
1948,39135
1948,39163
1948,39424
1948,39792
1948,40068
1948,40148
1948,40167
1948,40321
1948,40338
1948,40366
1948,40380
1948,40458
1948,40505
1948,40588
1948,40665
1948,40679
1948,40782
1948,40862
1948,40869
1948,40891
1948,40980
1948,41088
1948,41571
1948,41625
1949,130153
1949,143235
1949,292247
1949,40137
1949,41112
1949,41158
1949,41162
1949,41167
1949,41172
1949,41178
1949,41182
1949,41198
1949,41239
1949,41327
1949,41335
1949,41342
1949,41356
1949,41381
1949,41460
1949,41462
1949,41473
1949,41509
1949,41529
1949,41546
1949,41555
1949,41671
1949,41699
1949,41700
1949,41716
1949,41767
1949,41838
1949,41859
1949,41967
1949,42004
1949,42031
1949,42035
1949,42038
1949,42044
1950,153129
1950,39403
1950,41640
1950,42176
1950,42194
1950,42200
1950,42234
1950,42279
1950,42281
1950,42286
1950,42301
1950,42327
1950,42332
1950,42355
1950,42367
1950,42436
1950,42451
1950,42464
1950,42509
1950,42541
1950,42644
1950,42646
1950,42782
1950,42867
1950,42906
1950,43012
1950,43040
1950,43044
1950,43045
1950,4657830
1951,41975
1951,42411
1951,42619
1951,42878
1951,43018
1951,43262
1951,43271
1951,43278
1951,43338
1951,43362
1951,43379
1951,43456
1951,43503
1951,43520
1951,43539
1951,43548
1951,43606
1951,43614
1951,43663
1951,43668
1951,43687
1951,43699
1951,43703
1951,43719
1951,43728
1951,43782
1951,43870
1951,43879
1951,43924
1951,43925
1951,43951
1951,43959
1951,43983
1951,43992
1951,44072
1951,44140
1951,44159
1951,44195
1951,44829
1952,184901
1952,191383
1952,40559
1952,410096
1952,43332
1952,43386
1952,43511
1952,44000
1952,44333
1952,44344
1952,44380
1952,44391
1952,44392
1952,44409
1952,44423
1952,44474
1952,44486
1952,44502
1952,44572
1952,44573
1952,44602
1952,44683
1952,44685
1952,44706
1952,44710
1952,44720
1952,44744
1952,44789
1952,44851
1952,44888
1952,44916
1952,44941
1952,45029
1952,45030
1952,45034
1952,45037
1952,45160
1952,45184
1952,45205
1952,45246
1952,45283
1952,45312
1952,45323
1952,46548
1953,251813
1953,43294
1953,44453
1953,44849
1953,45589
1953,45595
1953,45718
1953,45758
1953,45778
1953,45796
1953,45807
1953,45810
1953,45828
1953,45848
1953,45891
1953,45943
1953,46029
1953,46094
1953,46120
1953,46149
1953,46185
1953,46196
1953,46248
1953,46268
1953,46303
1953,46341
1953,46463
1953,46466
1953,46468
1953,46487
1953,46564
1954,145799
1954,163802
1954,179068
1954,1996307248
1954,213713
1954,345678
1954,45907
1954,46451
1954,46511
1954,46697
1954,46743
1954,46757
1954,46783
1954,46789
1954,46831
1954,46846
1954,46851
1954,46919
1954,46951
1954,46960
1954,47013
1954,47030
1954,47073
1954,47099
1954,47101
1954,47172
1954,47177
1954,47243
1954,47264
1954,47281
1954,47327
1954,47336
1954,47349
1954,47358
1954,47376
1954,47377
1954,47396
1954,47437
1954,47443
1954,47507
1954,47528
1954,47647
1954,496897
1954,5104470
1955,151432
1955,222186
1955,233524
1955,46889
1955,47818
1955,47903
1955,47937
1955,47947
1955,47956
1955,47977
1955,48090
1955,48109
1955,48248
1955,48272
1955,48280
1955,48291
1955,48316
1955,48342
1955,48346
1955,48350
1955,48356
1955,48363
1955,48382
1955,48401
1955,48434
1955,48448
1955,48473
1955,48534
1955,48579
1955,48607
1955,48657
1955,48667
1955,48690
1955,48691
1955,48726
1955,48750
1955,48820
1955,49083
1955,49096
1955,49674
1955,49808
1955,508241
1955,508270
1955,609224
1956,1086315
1956,124437
1956,139413
1956,292206
1956,346663
1956,46817
1956,47180
1956,48455
1956,48967
1956,48973
1956,48977
1956,48979
1956,48980
1956,49000
1956,49007
1956,49009
1956,49043
1956,49055
1956,49107
1956,49130
1956,49177
1956,49182
1956,49263
1956,49301
1956,49314
1956,49378
1956,49419
1956,49474
1956,49508
1956,49515
1956,49603
1956,49639
1956,49743
1956,49829
1956,49830
1956,49843
1956,49849
1956,49875
1956,49900
1956,49949
1956,508119
1956,508122
1956,508147
1956,508171
1956,508188
1956,508245
1956,508261
1956,508264
1956,508274
1956,508333
1956,508355
1956,609348
1957,1070879
1957,249795
1957,48223
1957,49429
1957,49634
1957,49796
1957,50084
1957,50105
1957,50112
1957,50201
1957,50218
1957,50231
1957,50251
1957,50282
1957,50323
1957,50367
1957,50424
1957,50494
1957,50500
1957,50631
1957,50681
1957,50689
1957,50720
1957,50721
1957,508109
1957,50814
1957,508160
1957,508176
1957,508299
1957,508307
1957,508348
1957,508354
1957,50870
1957,50903
1957,50974
1957,51048
1957,51051
1957,51055
1957,51201
1957,51211
1957,51713
1957,52156
1957,52695
1958,1090282
1958,151394
1958,175358
1958,202268
1958,2351255
1958,265305
1958,288715
1958,46799
1958,50389
1958,508106
1958,508135
1958,508168
1958,508201
1958,508208
1958,508239
1958,508292
1958,508338
1958,50853
1958,51367
1958,51442
1958,51454
1958,51496
1958,51534
1958,51565
1958,51622
1958,51628
1958,51706
1958,51746
1958,51795
1958,51801
1958,51808
1958,51840
1958,51849
1958,51927
1958,51959
1958,51965
1958,51980
1958,52017
1958,52025
1958,52027
1958,52056
1958,52218
1958,52270
1958,52283
1958,52311
1958,52339
1958,52365
1958,52396
1958,52427
1958,52438
1958,52670
1958,52858
1958,55467
1958,597630
1958,597657
1959,177293
1959,200612
1959,2016983
1959,315488
1959,50243
1959,508215
1959,508248
1959,508265
1959,51372
1959,51469
1959,51471
1959,51682
1959,51753
1959,51983
1959,52077
1959,52233
1959,52281
1959,52301
1959,52528
1959,52561
1959,52571
1959,52572
1959,52629
1959,52644
1959,52696
1959,52724
1959,52735
1959,52792
1959,52810
1959,52918
1959,52924
1959,52954
1959,52978
1959,52993
1959,53019
1959,53115
1959,53131
1959,53133
1959,53143
1959,53168
1959,53182
1959,53219
1959,53232
1959,53270
1959,53291
1959,53320
1959,53342
1959,53348
1959,53351
1959,53390
1959,53399
1959,53428
1959,53434
1959,53437
1959,53458
1959,53710
1959,597476
1959,597497
1959,597503
1959,597530
1959,597551
1959,597576
1959,597590
1959,597628
1959,597634
1959,597660
1959,683117
1959,734555
1959,734609
1959,734690
1960,1139324
1960,1196959
1960,142999
1960,152066
1960,166272
1960,167460
1960,179945
1960,188589
1960,194841
1960,201116
1960,231477
1960,508281
1960,52832
1960,529538
1960,529777
1960,529779
1960,529843
1960,53472
1960,53570
1960,53683
1960,53756
1960,53796
1960,53810
1960,53825
1960,53841
1960,53876
1960,53902
1960,53946
1960,53969
1960,54001
1960,54020
1960,54022
1960,54047
1960,54065
1960,54067
1960,54073
1960,54102
1960,54115
1960,54119
1960,54151
1960,54202
1960,54215
1960,54286
1960,54292
1960,54325
1960,54430
1960,55762
1960,56049
1960,597501
1960,597540
1960,597545
1960,597620
1960,597661
1960,597662
1960,597674
1960,734590
1960,734644
1960,734661
1961,122564
1961,134614
1961,2420038
1961,341612
1961,366442
1961,411281
1961,529551
1961,529665
1961,529709
1961,529725
1961,529808
1961,529839
1961,53632
1961,54156
1961,54225
1961,54395
1961,54618
1961,54727
1961,54734
1961,54741
1961,54743
1961,54805
1961,54931
1961,54941
1961,54965
1961,54988
1961,55093
1961,55152
1961,55168
1961,55191
1961,55214
1961,55233
1961,55277
1961,55353
1961,55516
1961,55551
1961,55608
1961,55632
1961,56035
1961,56558
1961,597491
1961,597562
1961,597594
1961,597606
1961,734548
1961,734563
1961,734564
1961,734607
1961,734674
1962,1024994
1962,143088
1962,176801
1962,194984
1962,201235
1962,253276
1962,323377
1962,544472
1962,544551
1962,54697
1962,54763
1962,54766
1962,55399
1962,55733
1962,55830
1962,55872
1962,55876
1962,55884
1962,55895
1962,56062
1962,56111
1962,56144
1962,56172
1962,56181
1962,56196
1962,56197
1962,56220
1962,56264
1962,56281
1962,56352
1962,56370
1962,56406
1962,56444
1962,56468
1962,56556
1962,56580
1962,56662
1962,56714
1962,56736
1962,56966
1962,597507
1962,597549
1962,597559
1962,597560
1962,597644
1962,597673
1962,734547
1962,734576
1962,734613
1962,734653
1962,783105
1962,949046
1963,148940
1963,176345
1963,279748
1963,335195
1963,544521
1963,544540
1963,544561
1963,55894
1963,55991
1963,56103
1963,562905
1963,56658
1963,56832
1963,56860
1963,56883
1963,56905
1963,56906
1963,56956
1963,57031
1963,57076
1963,57176
1963,57207
1963,57215
1963,57225
1963,57261
1963,57263
1963,57289
1963,57321
1963,57336
1963,57344
1963,57345
1963,57372
1963,57374
1963,57381
1963,57413
1963,57521
1963,57523
1963,57542
1963,57590
1963,57603
1963,57642
1963,57646
1963,57676
1963,57687
1963,57713
1963,57714
1963,57919
1963,583979
1963,583994
1963,583997
1963,58413
1963,597479
1963,597514
1963,597587
1963,597659
1963,667850
1963,734562
1963,734578
1963,734652
1963,734678
1963,949054
1963,949055
1964,123334
1964,1359576
1964,154587
1964,159318
1964,209172
1964,2144017
1964,230009
1964,364704
1964,371425
1964,385236
1964,505414
1964,505436
1964,523173
1964,523242
1964,562926
1964,562953
1964,57012
1964,57514
1964,57694
1964,57729
1964,57809
1964,57811
1964,57812
1964,57827
1964,57864
1964,57876
1964,57884
1964,57917
1964,57983
1964,57997
1964,58022
1964,58085
1964,58150
1964,58173
1964,58231
1964,58262
1964,58265
1964,58279
1964,58294
1964,58368
1964,58379
1964,58385
1964,583937
1964,583961
1964,583998
1964,584016
1964,584042
1964,58405
1964,58448
1964,58458
1964,58466
1964,58485
1964,58544
1964,58555
1964,58556
1964,58692
1964,58693
1964,58698
1964,58701
1964,58706
1964,58731
1964,58740
1964,58751
1964,58753
1964,61157
1964,641156
1964,653092
1964,653094
1964,667812
1964,734557
1964,734616
1964,734638
1964,734649
1964,742340
1964,769055
1964,769056
1964,769058
1964,769059
1964,769061
1964,769062
1964,809981
1964,809984
1965,163508
1965,165082
1965,166900
1965,169828
1965,169953
1965,202154
1965,247394
1965,249751
1965,258530
1965,326748
1965,386739
1965,505423
1965,505459
1965,523066
1965,524395
1965,562898
1965,562940
1965,562975
1965,57790
1965,57967
1965,58419
1965,58642
1965,58888
1965,58926
1965,58947
1965,58953
1965,58986
1965,59037
1965,59112
1965,59137
1965,59217
1965,59243
1965,59309
1965,59325
1965,59362
1965,59432
1965,59465
1965,59529
1965,59542
1965,59550
1965,59554
1965,59555
1965,59562
1965,59613
1965,59655
1965,59694
1965,59709
1965,59710
1965,59712
1965,59740
1965,59741
1965,59742
1965,59758
1965,59823
1965,59829
1965,59888
1965,60081
1965,602296
1965,602325
1965,602374
1965,602383
1965,602418
1965,602447
1965,60450
1965,60543
1965,609071
1965,609151
1965,609164
1965,609176
1965,61075
1965,61095
1965,636240
1965,653048
1965,653053
1965,653066
1965,653075
1965,653085
1965,776936
1965,776937
1965,776938
1965,776950
1965,781365
1965,785286
1966,121568
1966,123028
1966,125301
1966,143012
1966,1686804
1966,172236
1966,188207
1966,197558
1966,199905
1966,200884
1966,235628
1966,282949
1966,313422
1966,327147
1966,394904
1966,420855
1966,505433
1966,505456
1966,519454
1966,519464
1966,519473
1966,519476
1966,519489
1966,519492
1966,519518
1966,519520
1966,519543
1966,519544
1966,519546
1966,519547
1966,523138
1966,523248
1966,523277
1966,524412
1966,562933
1966,562949
1966,57838
1966,57892
1966,583993
1966,584006
1966,584010
1966,584013
1966,584027
1966,59221
1966,59521
1966,59563
1966,59776
1966,60052
1966,60086
1966,60093
1966,60153
1966,60160
1966,60212
1966,602297
1966,602326
1966,602350
1966,602358
1966,602408
1966,60271
1966,60278
1966,60371
1966,60437
1966,60463
1966,60482
1966,60491
1966,60507
1966,60508
1966,60522
1966,60529
1966,60548
1966,60561
1966,60586
1966,60588
1966,60594
1966,60597
1966,60616
1966,60689
1966,60758
1966,60787
1966,60802
1966,60827
1966,60862
1966,60867
1966,60891
1966,60896
1966,60897
1966,60901
1966,609095
1966,609096
1966,609124
1966,609135
1966,609173
1966,60975
1966,60978
1966,60980
1966,61023
1966,61057
1966,61059
1966,61067
1966,61074
1966,61089
1966,61162
1966,61170
1966,61197
1966,61647
1966,62399
1966,62522
1966,62852
1966,63501
1966,708426
1966,708458
1966,708469
1966,723762
1966,723768
1966,785289
1966,785293
1966,785296
1966,785305
1966,785308
1966,786149
1966,807266
1966,810574
1966,810588
1966,810589
1966,810591
1966,810592
1967,1271979
1967,145532
1967,163920
1967,167482
1967,173624
1967,182512
1967,199681
1967,200855
1967,202832
1967,209964
1967,224365
1967,2263942
1967,254730
1967,269443
1967,344594
1967,376821
1967,393932
1967,405250
1967,405251
1967,412608
1967,495778
1967,516945
1967,519447
1967,519459
1967,519471
1967,519522
1967,519523
1967,519540
1967,519542
1967,519553
1967,562921
1967,57886
1967,58356
1967,584007
1967,584020
1967,584028
1967,584033
1967,59838
1967,602309
1967,602317
1967,602343
1967,602372
1967,602380
1967,602426
1967,602448
1967,60350
1967,60718
1967,609171
1967,60938
1967,61084
1967,61359
1967,61374
1967,61405
1967,61407
1967,61447
1967,61450
1967,61473
1967,61474
1967,61477
1967,61483
1967,61549
1967,61553
1967,61566
1967,61613
1967,61650
1967,61683
1967,61715
1967,61729
1967,61780
1967,61809
1967,61847
1967,61856
1967,61889
1967,61912
1967,61971
1967,62006
1967,62009
1967,62054
1967,62069
1967,62136
1967,62192
1967,62205
1967,62362
1967,62376
1967,62395
1967,62407
1967,62453
1967,62455
1967,62505
1967,62864
1967,63771
1967,63803
1967,63811
1967,64389
1967,649280
1967,649300
1967,649339
1967,679172
1967,679179
1967,679186
1967,708452
1967,708461
1967,708465
1967,708478
1967,810565
1967,810569
1967,810594
1967,811448
1967,811451
1967,811467
1967,811468
1968,122770
1968,126877
1968,135591
1968,1423914
1968,144187
1968,148706
1968,154509
1968,167903
1968,173948
1968,176754
1968,209127
1968,2521900
1968,292899
1968,294909
1968,295052
1968,5042590
1968,5042608
1968,5042614
1968,523096
1968,58080
1968,59816
1968,60440
1968,61496
1968,61579
1968,61643
1968,62032
1968,62120
1968,62245
1968,62616
1968,62673
1968,62684
1968,62695
1968,62704
1968,62711
1968,62742
1968,62790
1968,62814
1968,62883
1968,62952
1968,62967
1968,62984
1968,63049
1968,63115
1968,63127
1968,63141
1968,63157
1968,63169
1968,63182
1968,63218
1968,63224
1968,63256
1968,63260
1968,63285
1968,63291
1968,63293
1968,63341
1968,63342
1968,63366
1968,63380
1968,63384
1968,63415
1968,63442
1968,63458
1968,63527
1968,63534
1968,63580
1968,63581
1968,63634
1968,63694
1968,63729
1968,63737
1968,63759
1968,63768
1968,63790
1968,63808
1968,63823
1968,65224
1968,679178
1968,679184
1968,708421
1968,708462
1968,708464
1968,708479
1968,811245
1968,811246
1968,811314
1968,811369
1968,811459
1968,949877
1969,1212338
1969,1218110
1969,1218114
1969,121880
1969,124545
1969,124969
1969,140384
1969,142920
1969,145100
1969,1551490
1969,1551491
1969,1551495
1969,1551498
1969,169363
1969,182387
1969,1824829
1969,1996307778
1969,206601
1969,229950
1969,242601
1969,273447
1969,323610
1969,388831
1969,429009
1969,562951
1969,562958
1969,62963
1969,62997
1969,63023
1969,63443
1969,63565
1969,63630
1969,63789
1969,63791
1969,64019
1969,64029
1969,64038
1969,64063
1969,64074
1969,64100
1969,64110
1969,64132
1969,64148
1969,64169
1969,64212
1969,64213
1969,64253
1969,64296
1969,64297
1969,64308
1969,64316
1969,64327
1969,64356
1969,64360
1969,64387
1969,64417
1969,64485
1969,64489
1969,64512
1969,64593
1969,64620
1969,64631
1969,64665
1969,64694
1969,64708
1969,64747
1969,64754
1969,64757
1969,64777
1969,64825
1969,64840
1969,64886
1969,64961
1969,65011
1969,65021
1969,65043
1969,65052
1969,65054
1969,65063
1969,65088
1969,650966
1969,65102
1969,65180
1969,65261
1969,65566
1969,65738
1969,65962
1969,66030
1969,66579
1969,67315
1969,674921
1969,674922
1969,674923
1969,67631
1969,758095
1969,786221
1969,804726
1969,811317
1969,811319
1969,811357
1969,811358
1969,811359
1969,811361
1969,901134
1969,907029
1969,907032
1969,907036
1969,907044
1969,907045
1969,978680
1970,128308
1970,128364
1970,1374408
1970,151392
1970,164663
1970,164982
1970,174224
1970,182278
1970,187603
1970,192601
1970,209074
1970,209906
1970,210491
1970,211690
1970,223782
1970,260354
1970,275256
1970,279060
1970,2970438
1970,5042668
1970,5042682
1970,523255
1970,562887
1970,62690
1970,63066
1970,642790
1970,642798
1970,642847
1970,64423
1970,64787
1970,64791
1970,64902
1970,649225
1970,649238
1970,649264
1970,650976
1970,650982
1970,650990
1970,650995
1970,65134
1970,65143
1970,65235
1970,65272
1970,65391
1970,65400
1970,65439
1970,65440
1970,65443
1970,65446
1970,65462
1970,65481
1970,65516
1970,65517
1970,65543
1970,65551
1970,65553
1970,65654
1970,65769
1970,65776
1970,65836
1970,65848
1970,65856
1970,65867
1970,65889
1970,65908
1970,65917
1970,65932
1970,65938
1970,65950
1970,65981
1970,66016
1970,66064
1970,66093
1970,66098
1970,66108
1970,66115
1970,66116
1970,66118
1970,66212
1970,66289
1970,66357
1970,66413
1970,66442
1970,66448
1970,66473
1970,66549
1970,66554
1970,66565
1970,67355
1970,67681
1970,67866
1970,72884
1970,735620
1970,735622
1970,735626
1970,735633
1970,737899
1970,737901
1970,737902
1970,737906
1970,811231
1970,811233
1970,811254
1970,811255
1970,907026
1970,907034
1970,907037
1971,1235136
1971,146344
1971,165473
1971,172577
1971,174819
1971,179741
1971,200293
1971,205270
1971,209385
1971,211730
1971,229553
1971,246135
1971,263329
1971,272118
1971,508541
1971,508552
1971,508578
1971,509956
1971,649217
1971,649314
1971,65247
1971,65393
1971,66374
1971,66412
1971,66434
1971,66602
1971,66735
1971,66740
1971,66789
1971,66808
1971,66817
1971,66880
1971,66936
1971,66940
1971,66941
1971,67023
1971,67024
1971,67035
1971,67093
1971,67099
1971,67148
1971,67216
1971,67222
1971,67224
1971,67259
1971,67309
1971,673510
1971,67354
1971,67361
1971,67365
1971,67372
1971,67384
1971,67388
1971,67395
