,sim,lda,freq,lda_log_freq_1,analysis,n_comp,size,delta,delta_max
559,20,0.37036,0.32782,0.36985,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04203,0.04254
560,20,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
561,21,0.37036,0.32782,0.24284,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,-0.08498,0.04254
562,21,0.37036,0.32782,0.28944,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,-0.03838,0.04254
563,21,0.37036,0.32782,0.35735,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.02953,0.04254
564,21,0.37036,0.32782,0.35986,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.03204,0.04254
565,21,0.37036,0.32782,0.36685,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.03903,0.04254
566,21,0.37036,0.32782,0.36828,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.0404599999999999,0.04254
567,21,0.37036,0.32782,0.36575,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.03793,0.04254
568,21,0.37036,0.32782,0.36963,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.04181,0.04254
569,21,0.37036,0.32782,0.36953,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.04171,0.04254
570,21,0.37036,0.32782,0.36906,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04124,0.04254
571,21,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
572,22,0.37036,0.32782,0.35446,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.0266399999999999,0.04254
573,22,0.37036,0.32782,0.3604,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.03258,0.04254
574,22,0.37036,0.32782,0.36781,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.03999,0.04254
575,22,0.37036,0.32782,0.36681,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.03899,0.04254
576,22,0.37036,0.32782,0.3639,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.03608,0.04254
577,22,0.37036,0.32782,0.36895,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.04113,0.04254
578,22,0.37036,0.32782,0.36991,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.04209,0.04254
579,22,0.37036,0.32782,0.36926,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.0414399999999999,0.04254
580,22,0.37036,0.32782,0.36822,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.0403999999999999,0.04254
581,22,0.37036,0.32782,0.36976,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.0419399999999999,0.04254
582,22,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
583,23,0.37036,0.32782,0.31924,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,-0.0085799999999999,0.04254
584,23,0.37036,0.32782,0.34947,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.02165,0.04254
585,23,0.37036,0.32782,0.35137,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.02355,0.04254
586,23,0.37036,0.32782,0.35699,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.0291699999999999,0.04254
587,23,0.37036,0.32782,0.35781,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.02999,0.04254
588,23,0.37036,0.32782,0.36895,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.04113,0.04254
589,23,0.37036,0.32782,0.36911,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.0412899999999999,0.04254
590,23,0.37036,0.32782,0.36902,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.0412,0.04254
591,23,0.37036,0.32782,0.36969,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.04187,0.04254
592,23,0.37036,0.32782,0.36996,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04214,0.04254
593,23,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
594,24,0.37036,0.32782,0.36681,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.03899,0.04254
595,24,0.37036,0.32782,0.32493,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,-0.00289,0.04254
596,24,0.37036,0.32782,0.35761,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.0297899999999999,0.04254
597,24,0.37036,0.32782,0.3624,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.03458,0.04254
598,24,0.37036,0.32782,0.36956,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.04174,0.04254
599,24,0.37036,0.32782,0.36369,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.03587,0.04254
600,24,0.37036,0.32782,0.36947,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.04165,0.04254
601,24,0.37036,0.32782,0.36816,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.0403399999999999,0.04254
602,24,0.37036,0.32782,0.36946,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.04164,0.04254
603,24,0.37036,0.32782,0.36947,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04165,0.04254
604,24,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
605,25,0.37036,0.32782,0.36828,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.0404599999999999,0.04254
606,25,0.37036,0.32782,0.32877,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.00095,0.04254
607,25,0.37036,0.32782,0.36546,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.03764,0.04254
608,25,0.37036,0.32782,0.35491,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.02709,0.04254
609,25,0.37036,0.32782,0.36542,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.0376,0.04254
610,25,0.37036,0.32782,0.3625,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.0346799999999999,0.04254
611,25,0.37036,0.32782,0.36912,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.0413,0.04254
612,25,0.37036,0.32782,0.36805,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.0402299999999999,0.04254
613,25,0.37036,0.32782,0.36859,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.0407699999999999,0.04254
614,25,0.37036,0.32782,0.36946,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04164,0.04254
615,25,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
616,26,0.37036,0.32782,0.3446,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.01678,0.04254
617,26,0.37036,0.32782,0.29609,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,-0.0317299999999999,0.04254
618,26,0.37036,0.32782,0.36294,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.0351199999999999,0.04254
619,26,0.37036,0.32782,0.35982,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.0319999999999999,0.04254
620,26,0.37036,0.32782,0.36756,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.03974,0.04254
621,26,0.37036,0.32782,0.36792,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.0401,0.04254
622,26,0.37036,0.32782,0.36896,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.04114,0.04254
623,26,0.37036,0.32782,0.37013,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.04231,0.04254
624,26,0.37036,0.32782,0.36952,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.0417,0.04254
625,26,0.37036,0.32782,0.36897,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.04115,0.04254
626,26,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
627,27,0.37036,0.32782,0.35957,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.03175,0.04254
628,27,0.37036,0.32782,0.35582,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.028,0.04254
629,27,0.37036,0.32782,0.35334,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.0255199999999999,0.04254
630,27,0.37036,0.32782,0.33237,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.0045499999999999,0.04254
631,27,0.37036,0.32782,0.35446,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.0266399999999999,0.04254
632,27,0.37036,0.32782,0.37036,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.04254,0.04254
633,27,0.37036,0.32782,0.36943,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.0416099999999999,0.04254
634,27,0.37036,0.32782,0.36873,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.04091,0.04254
635,27,0.37036,0.32782,0.36879,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.04097,0.04254
636,27,0.37036,0.32782,0.36912,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.0413,0.04254
637,27,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
638,28,0.37036,0.32782,0.35553,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.02771,0.04254
639,28,0.37036,0.32782,0.36229,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.03447,0.04254
640,28,0.37036,0.32782,0.34958,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.02176,0.04254
641,28,0.37036,0.32782,0.36711,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.0392899999999999,0.04254
642,28,0.37036,0.32782,0.35306,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.0252399999999999,0.04254
643,28,0.37036,0.32782,0.36549,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.0376699999999999,0.04254
644,28,0.37036,0.32782,0.36928,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.04146,0.04254
645,28,0.37036,0.32782,0.36947,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.04165,0.04254
646,28,0.37036,0.32782,0.36955,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.0417299999999999,0.04254
647,28,0.37036,0.32782,0.36892,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.0411,0.04254
648,28,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
649,29,0.37036,0.32782,0.33731,dataset-wikipedia_randomSeed-754_maxSize-None,3,16,0.0094899999999999,0.04254
650,29,0.37036,0.32782,0.35992,dataset-wikipedia_randomSeed-754_maxSize-None,3,32,0.0321,0.04254
651,29,0.37036,0.32782,0.33543,dataset-wikipedia_randomSeed-754_maxSize-None,3,64,0.00761,0.04254
652,29,0.37036,0.32782,0.36964,dataset-wikipedia_randomSeed-754_maxSize-None,3,128,0.04182,0.04254
653,29,0.37036,0.32782,0.36561,dataset-wikipedia_randomSeed-754_maxSize-None,3,256,0.0377899999999999,0.04254
654,29,0.37036,0.32782,0.3697,dataset-wikipedia_randomSeed-754_maxSize-None,3,512,0.0418799999999999,0.04254
655,29,0.37036,0.32782,0.3696,dataset-wikipedia_randomSeed-754_maxSize-None,3,1024,0.0417799999999999,0.04254
656,29,0.37036,0.32782,0.36947,dataset-wikipedia_randomSeed-754_maxSize-None,3,2048,0.04165,0.04254
657,29,0.37036,0.32782,0.36928,dataset-wikipedia_randomSeed-754_maxSize-None,3,4096,0.04146,0.04254
658,29,0.37036,0.32782,0.36916,dataset-wikipedia_randomSeed-754_maxSize-None,3,8192,0.0413399999999999,0.04254
659,29,0.37036,0.32782,0.36941,dataset-wikipedia_randomSeed-754_maxSize-None,3,20615,0.04159,0.04254
660,0,0.37406,0.32782,0.3068,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.0210199999999999,0.04624
661,0,0.37406,0.32782,0.31008,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,-0.0177399999999999,0.04624
662,0,0.37406,0.32782,0.35899,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0311699999999999,0.04624
663,0,0.37406,0.32782,0.35661,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0287899999999999,0.04624
664,0,0.37406,0.32782,0.35397,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.02615,0.04624
665,0,0.37406,0.32782,0.36724,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.03942,0.04624
666,0,0.37406,0.32782,0.36628,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.0384599999999999,0.04624
667,0,0.37406,0.32782,0.36978,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04196,0.04624
668,0,0.37406,0.32782,0.3719,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.04408,0.04624
669,0,0.37406,0.32782,0.37096,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04314,0.04624
670,0,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
671,1,0.37406,0.32782,0.24661,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.08121,0.04624
672,1,0.37406,0.32782,0.28681,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,-0.0410099999999999,0.04624
673,1,0.37406,0.32782,0.35285,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0250299999999999,0.04624
674,1,0.37406,0.32782,0.36751,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.03969,0.04624
675,1,0.37406,0.32782,0.35736,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.02954,0.04624
676,1,0.37406,0.32782,0.36758,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.03976,0.04624
677,1,0.37406,0.32782,0.37101,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04319,0.04624
678,1,0.37406,0.32782,0.37054,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.0427199999999999,0.04624
679,1,0.37406,0.32782,0.37235,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.04453,0.04624
680,1,0.37406,0.32782,0.37123,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04341,0.04624
681,1,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
682,2,0.37406,0.32782,0.2771,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.0507199999999999,0.04624
683,2,0.37406,0.32782,0.36765,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.0398299999999999,0.04624
684,2,0.37406,0.32782,0.34595,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0181299999999999,0.04624
685,2,0.37406,0.32782,0.34306,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0152399999999999,0.04624
686,2,0.37406,0.32782,0.37246,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.04464,0.04624
687,2,0.37406,0.32782,0.3701,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0422799999999999,0.04624
688,2,0.37406,0.32782,0.37098,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.0431599999999999,0.04624
689,2,0.37406,0.32782,0.37027,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.0424499999999999,0.04624
690,2,0.37406,0.32782,0.36902,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0412,0.04624
691,2,0.37406,0.32782,0.37199,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.0441699999999999,0.04624
692,2,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
693,3,0.37406,0.32782,0.24573,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.08209,0.04624
694,3,0.37406,0.32782,0.33444,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.00662,0.04624
695,3,0.37406,0.32782,0.34105,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.01323,0.04624
696,3,0.37406,0.32782,0.37369,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.04587,0.04624
697,3,0.37406,0.32782,0.36886,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.04104,0.04624
698,3,0.37406,0.32782,0.37352,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0457,0.04624
699,3,0.37406,0.32782,0.37007,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04225,0.04624
700,3,0.37406,0.32782,0.37396,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04614,0.04624
701,3,0.37406,0.32782,0.37088,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0430599999999999,0.04624
702,3,0.37406,0.32782,0.37106,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04324,0.04624
703,3,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
704,4,0.37406,0.32782,0.31011,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.01771,0.04624
705,4,0.37406,0.32782,0.35775,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.02993,0.04624
706,4,0.37406,0.32782,0.35071,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.02289,0.04624
707,4,0.37406,0.32782,0.36644,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0386199999999999,0.04624
708,4,0.37406,0.32782,0.34653,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.01871,0.04624
709,4,0.37406,0.32782,0.36571,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0378899999999999,0.04624
710,4,0.37406,0.32782,0.37307,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04525,0.04624
711,4,0.37406,0.32782,0.37228,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04446,0.04624
712,4,0.37406,0.32782,0.36937,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0415499999999999,0.04624
713,4,0.37406,0.32782,0.37016,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.0423399999999999,0.04624
714,4,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
715,5,0.37406,0.32782,0.12407,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.20375,0.04624
716,5,0.37406,0.32782,0.34848,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.02066,0.04624
717,5,0.37406,0.32782,0.36292,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0351,0.04624
718,5,0.37406,0.32782,0.36199,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0341699999999999,0.04624
719,5,0.37406,0.32782,0.36603,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.03821,0.04624
720,5,0.37406,0.32782,0.36617,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0383499999999999,0.04624
721,5,0.37406,0.32782,0.37263,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04481,0.04624
722,5,0.37406,0.32782,0.37168,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04386,0.04624
723,5,0.37406,0.32782,0.37127,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0434499999999999,0.04624
724,5,0.37406,0.32782,0.37089,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04307,0.04624
725,5,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
726,6,0.37406,0.32782,0.31324,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.0145799999999999,0.04624
727,6,0.37406,0.32782,0.30886,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,-0.0189599999999999,0.04624
728,6,0.37406,0.32782,0.34625,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.01843,0.04624
729,6,0.37406,0.32782,0.37126,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0434399999999999,0.04624
730,6,0.37406,0.32782,0.36122,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.0333999999999999,0.04624
731,6,0.37406,0.32782,0.37225,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.04443,0.04624
732,6,0.37406,0.32782,0.37174,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04392,0.04624
733,6,0.37406,0.32782,0.36998,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.0421599999999999,0.04624
734,6,0.37406,0.32782,0.37036,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.04254,0.04624
735,6,0.37406,0.32782,0.37068,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04286,0.04624
736,6,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
737,7,0.37406,0.32782,0.20558,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.1222399999999999,0.04624
738,7,0.37406,0.32782,0.35651,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.0286899999999999,0.04624
739,7,0.37406,0.32782,0.34961,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0217899999999999,0.04624
740,7,0.37406,0.32782,0.36398,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.03616,0.04624
741,7,0.37406,0.32782,0.36161,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.0337899999999999,0.04624
742,7,0.37406,0.32782,0.36697,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.03915,0.04624
743,7,0.37406,0.32782,0.37162,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.0438,0.04624
744,7,0.37406,0.32782,0.37246,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04464,0.04624
745,7,0.37406,0.32782,0.37,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0421799999999999,0.04624
746,7,0.37406,0.32782,0.37151,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04369,0.04624
747,7,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
748,8,0.37406,0.32782,0.33839,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,0.01057,0.04624
749,8,0.37406,0.32782,0.35163,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.0238099999999999,0.04624
750,8,0.37406,0.32782,0.34595,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0181299999999999,0.04624
751,8,0.37406,0.32782,0.36447,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.03665,0.04624
752,8,0.37406,0.32782,0.36216,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.0343399999999999,0.04624
753,8,0.37406,0.32782,0.37235,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.04453,0.04624
754,8,0.37406,0.32782,0.37214,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04432,0.04624
755,8,0.37406,0.32782,0.3716,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.0437799999999999,0.04624
756,8,0.37406,0.32782,0.37083,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0430099999999999,0.04624
757,8,0.37406,0.32782,0.37147,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04365,0.04624
758,8,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
759,9,0.37406,0.32782,0.19128,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.13654,0.04624
760,9,0.37406,0.32782,0.34147,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.0136499999999999,0.04624
761,9,0.37406,0.32782,0.3415,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.01368,0.04624
762,9,0.37406,0.32782,0.36516,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.0373399999999999,0.04624
763,9,0.37406,0.32782,0.35987,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.03205,0.04624
764,9,0.37406,0.32782,0.3702,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0423799999999999,0.04624
765,9,0.37406,0.32782,0.3701,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.0422799999999999,0.04624
766,9,0.37406,0.32782,0.37173,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04391,0.04624
767,9,0.37406,0.32782,0.37033,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0425099999999999,0.04624
768,9,0.37406,0.32782,0.37085,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04303,0.04624
769,9,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
770,10,0.37406,0.32782,0.33797,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,0.0101499999999999,0.04624
771,10,0.37406,0.32782,0.26944,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,-0.0583799999999999,0.04624
772,10,0.37406,0.32782,0.37342,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.0455999999999999,0.04624
773,10,0.37406,0.32782,0.33,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.00218,0.04624
774,10,0.37406,0.32782,0.36471,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.0368899999999999,0.04624
775,10,0.37406,0.32782,0.37199,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.0441699999999999,0.04624
776,10,0.37406,0.32782,0.37101,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.04319,0.04624
777,10,0.37406,0.32782,0.36853,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.04071,0.04624
778,10,0.37406,0.32782,0.37098,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0431599999999999,0.04624
779,10,0.37406,0.32782,0.37146,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04364,0.04624
780,10,0.37406,0.32782,0.37129,dataset-wikipedia_randomSeed-754_maxSize-None,4,20615,0.04347,0.04624
781,11,0.37406,0.32782,0.16664,dataset-wikipedia_randomSeed-754_maxSize-None,4,16,-0.16118,0.04624
782,11,0.37406,0.32782,0.35691,dataset-wikipedia_randomSeed-754_maxSize-None,4,32,0.02909,0.04624
783,11,0.37406,0.32782,0.36064,dataset-wikipedia_randomSeed-754_maxSize-None,4,64,0.03282,0.04624
784,11,0.37406,0.32782,0.36691,dataset-wikipedia_randomSeed-754_maxSize-None,4,128,0.03909,0.04624
785,11,0.37406,0.32782,0.3692,dataset-wikipedia_randomSeed-754_maxSize-None,4,256,0.0413799999999999,0.04624
786,11,0.37406,0.32782,0.37064,dataset-wikipedia_randomSeed-754_maxSize-None,4,512,0.04282,0.04624
787,11,0.37406,0.32782,0.3717,dataset-wikipedia_randomSeed-754_maxSize-None,4,1024,0.0438799999999999,0.04624
788,11,0.37406,0.32782,0.36933,dataset-wikipedia_randomSeed-754_maxSize-None,4,2048,0.0415099999999999,0.04624
789,11,0.37406,0.32782,0.37083,dataset-wikipedia_randomSeed-754_maxSize-None,4,4096,0.0430099999999999,0.04624
790,11,0.37406,0.32782,0.37019,dataset-wikipedia_randomSeed-754_maxSize-None,4,8192,0.04237,0.04624
